   lamda     c0    c1      c2
  969.461949     5.83600E-04     0.00000E+00     0.00000E+00
  969.932105     5.50100E-04     0.00000E+00     0.00000E+00
  970.402717     5.22600E-04     0.00000E+00     0.00000E+00
  970.873786     5.05800E-04     0.00000E+00     0.00000E+00
  971.345313     4.88700E-04     0.00000E+00     0.00000E+00
  971.817298     4.72300E-04     0.00000E+00     0.00000E+00
  972.289742     4.54100E-04     0.00000E+00     0.00000E+00
  972.762646     4.41400E-04     0.00000E+00     0.00000E+00
  973.236010     4.29100E-04     0.00000E+00     0.00000E+00
  973.709834     4.23200E-04     0.00000E+00     0.00000E+00
  974.184121     4.17600E-04     0.00000E+00     0.00000E+00
  974.658869     4.05300E-04     0.00000E+00     0.00000E+00
  975.134081     3.99000E-04     0.00000E+00     0.00000E+00
  975.609756     3.97500E-04     0.00000E+00     0.00000E+00
  976.085896     3.91900E-04     0.00000E+00     0.00000E+00
  976.562500     3.85200E-04     0.00000E+00     0.00000E+00
  977.039570     3.82600E-04     0.00000E+00     0.00000E+00
  977.517107     3.80800E-04     0.00000E+00     0.00000E+00
  977.995110     3.77800E-04     0.00000E+00     0.00000E+00
  978.473581     3.74400E-04     0.00000E+00     0.00000E+00
  978.952521     3.71100E-04     0.00000E+00     0.00000E+00
  979.431929     3.72600E-04     0.00000E+00     0.00000E+00
  979.911808     3.69100E-04     0.00000E+00     0.00000E+00
  980.392157     3.72200E-04     0.00000E+00     0.00000E+00
  980.872977     3.81500E-04     0.00000E+00     0.00000E+00
  981.354269     3.87800E-04     0.00000E+00     0.00000E+00
  981.836033     3.99000E-04     0.00000E+00     0.00000E+00
  982.318271     4.13500E-04     0.00000E+00     0.00000E+00
  982.800983     4.29100E-04     0.00000E+00     0.00000E+00
  983.284169     4.54100E-04     0.00000E+00     0.00000E+00
  983.767831     4.86800E-04     0.00000E+00     0.00000E+00
  984.251969     5.19900E-04     0.00000E+00     0.00000E+00
  984.736583     5.66100E-04     0.00000E+00     0.00000E+00
  985.221675     6.17800E-04     0.00000E+00     0.00000E+00
  985.707245     6.81100E-04     0.00000E+00     0.00000E+00
  986.193294     7.45100E-04     0.00000E+00     0.00000E+00
  986.679822     8.20700E-04     0.00000E+00     0.00000E+00
  987.166831     9.01800E-04     0.00000E+00     0.00000E+00
  987.654321     9.83300E-04     0.00000E+00     0.00000E+00
  988.142292     1.07000E-03     0.00000E+00     0.00000E+00
  988.630746     1.16500E-03     0.00000E+00     0.00000E+00
  989.119683     1.28300E-03     0.00000E+00     0.00000E+00
  989.609104     1.49800E-03     0.00000E+00     0.00000E+00
  990.099010     1.92000E-03     0.00000E+00     0.00000E+00
  990.589401     2.54300E-03     0.00000E+00     0.00000E+00
  991.080278     3.07500E-03     0.00000E+00     0.00000E+00
  991.571641     3.07600E-03     0.00000E+00     0.00000E+00
  992.063492     2.66600E-03     0.00000E+00     0.00000E+00
  992.555831     2.33600E-03     0.00000E+00     0.00000E+00
  993.048659     2.19900E-03     0.00000E+00     0.00000E+00
  993.541977     2.18500E-03     0.00000E+00     0.00000E+00
  994.035785     2.19500E-03     0.00000E+00     0.00000E+00
  994.530085     2.18600E-03     0.00000E+00     0.00000E+00
  995.024876     2.08600E-03     0.00000E+00     0.00000E+00
  995.520159     1.89700E-03     0.00000E+00     0.00000E+00
  996.015936     1.70900E-03     0.00000E+00     0.00000E+00
  996.512207     1.48500E-03     0.00000E+00     0.00000E+00
  997.008973     1.35100E-03     0.00000E+00     0.00000E+00
  997.506234     1.28600E-03     0.00000E+00     0.00000E+00
  998.003992     1.13400E-03     0.00000E+00     0.00000E+00
  998.502247     9.92300E-04     0.00000E+00     0.00000E+00
  999.000999     9.46500E-04     0.00000E+00     0.00000E+00
  999.500250     8.70600E-04     0.00000E+00     0.00000E+00
 1000.000000     7.52900E-04     0.00000E+00     0.00000E+00
 1000.500250     7.14600E-04     0.00000E+00     0.00000E+00
 1001.001001     7.25800E-04     0.00000E+00     0.00000E+00
 1001.502253     6.91200E-04     0.00000E+00     0.00000E+00
 1002.004008     6.00700E-04     0.00000E+00     0.00000E+00
 1002.506266     5.41900E-04     0.00000E+00     0.00000E+00
 1003.009027     5.59000E-04     0.00000E+00     0.00000E+00
 1003.512293     5.63500E-04     0.00000E+00     0.00000E+00
 1004.016064     5.13200E-04     0.00000E+00     0.00000E+00
 1004.520342     4.44800E-04     0.00000E+00     0.00000E+00
 1005.025126     4.17200E-04     0.00000E+00     0.00000E+00
 1005.530417     4.34300E-04     0.00000E+00     0.00000E+00
 1006.036217     4.40300E-04     0.00000E+00     0.00000E+00
 1006.542526     4.07900E-04     0.00000E+00     0.00000E+00
 1007.049345     3.70600E-04     0.00000E+00     0.00000E+00
 1007.556675     3.44300E-04     0.00000E+00     0.00000E+00
 1008.064516     3.32900E-04     0.00000E+00     0.00000E+00
 1008.572869     3.45200E-04     0.00000E+00     0.00000E+00
 1009.081736     3.45700E-04     0.00000E+00     0.00000E+00
 1009.591116     3.17300E-04     0.00000E+00     0.00000E+00
 1010.101010     2.93500E-04     0.00000E+00     0.00000E+00
 1010.611420     2.74600E-04     0.00000E+00     0.00000E+00
 1011.122346     2.70100E-04     0.00000E+00     0.00000E+00
 1011.633789     2.78800E-04     0.00000E+00     0.00000E+00
 1012.145749     2.75300E-04     0.00000E+00     0.00000E+00
 1012.658228     2.62500E-04     0.00000E+00     0.00000E+00
 1013.171226     2.51800E-04     0.00000E+00     0.00000E+00
 1013.684744     2.40800E-04     0.00000E+00     0.00000E+00
 1014.198783     2.30200E-04     0.00000E+00     0.00000E+00
 1014.713343     2.23000E-04     0.00000E+00     0.00000E+00
 1015.228426     2.24900E-04     0.00000E+00     0.00000E+00
 1015.744033     2.26800E-04     0.00000E+00     0.00000E+00
 1016.260163     2.21500E-04     0.00000E+00     0.00000E+00
 1016.776817     2.10600E-04     0.00000E+00     0.00000E+00
 1017.293998     2.04300E-04     0.00000E+00     0.00000E+00
 1017.811705     1.92700E-04     0.00000E+00     0.00000E+00
 1018.329939     1.89400E-04     0.00000E+00     0.00000E+00
 1018.848701     1.88100E-04     0.00000E+00     0.00000E+00
 1019.367992     1.91100E-04     0.00000E+00     0.00000E+00
 1019.887812     1.84300E-04     0.00000E+00     0.00000E+00
 1020.408163     1.76600E-04     0.00000E+00     0.00000E+00
 1020.929045     1.65400E-04     0.00000E+00     0.00000E+00
 1021.450460     1.55900E-04     0.00000E+00     0.00000E+00
 1021.972407     1.52300E-04     0.00000E+00     0.00000E+00
 1022.494888     1.46000E-04     0.00000E+00     0.00000E+00
 1023.017903     1.45500E-04     0.00000E+00     0.00000E+00
 1023.541453     1.49000E-04     0.00000E+00     0.00000E+00
 1024.065540     1.44400E-04     0.00000E+00     0.00000E+00
 1024.590164     1.37200E-04     0.00000E+00     0.00000E+00
 1025.115325     1.39400E-04     0.00000E+00     0.00000E+00
 1025.641026     1.35000E-04     0.00000E+00     0.00000E+00
 1026.167265     1.32800E-04     0.00000E+00     0.00000E+00
 1026.694045     1.33100E-04     0.00000E+00     0.00000E+00
 1027.221366     1.35500E-04     0.00000E+00     0.00000E+00
 1027.749229     1.36900E-04     0.00000E+00     0.00000E+00
 1028.277635     1.43600E-04     0.00000E+00     0.00000E+00
 1028.806584     1.40500E-04     0.00000E+00     0.00000E+00
 1029.336078     1.40700E-04     0.00000E+00     0.00000E+00
 1029.866117     1.42500E-04     0.00000E+00     0.00000E+00
 1030.396703     1.40600E-04     0.00000E+00     0.00000E+00
 1030.927835     1.41000E-04     0.00000E+00     0.00000E+00
 1031.459515     1.44800E-04     0.00000E+00     0.00000E+00
 1031.991744     1.45500E-04     0.00000E+00     0.00000E+00
 1032.524522     1.43600E-04     0.00000E+00     0.00000E+00
 1033.057851     1.51800E-04     0.00000E+00     0.00000E+00
 1033.591731     1.50300E-04     0.00000E+00     0.00000E+00
 1034.126163     1.60100E-04     0.00000E+00     0.00000E+00
 1034.661148     1.67600E-04     0.00000E+00     0.00000E+00
 1035.196687     1.68700E-04     0.00000E+00     0.00000E+00
 1035.732781     1.72400E-04     0.00000E+00     0.00000E+00
 1036.269430     1.81300E-04     0.00000E+00     0.00000E+00
 1036.806636     1.85500E-04     0.00000E+00     0.00000E+00
 1037.344398     1.91400E-04     0.00000E+00     0.00000E+00
 1037.882719     1.94300E-04     0.00000E+00     0.00000E+00
 1038.421599     1.99200E-04     0.00000E+00     0.00000E+00
 1038.961039     2.07200E-04     0.00000E+00     0.00000E+00
 1039.501040     2.15500E-04     0.00000E+00     0.00000E+00
 1040.041602     2.29200E-04     0.00000E+00     0.00000E+00
 1040.582726     2.42400E-04     0.00000E+00     0.00000E+00
 1041.124414     2.52700E-04     0.00000E+00     0.00000E+00
 1041.666667     2.65000E-04     0.00000E+00     0.00000E+00
 1042.209484     2.81500E-04     0.00000E+00     0.00000E+00
 1042.752868     3.00400E-04     0.00000E+00     0.00000E+00
 1043.296818     3.26400E-04     0.00000E+00     0.00000E+00
 1043.841336     3.62000E-04     0.00000E+00     0.00000E+00
 1044.386423     4.16100E-04     0.00000E+00     0.00000E+00
 1044.932079     5.14000E-04     0.00000E+00     0.00000E+00
 1045.478306     6.50200E-04     0.00000E+00     0.00000E+00
 1046.025105     7.16800E-04     0.00000E+00     0.00000E+00
 1046.572475     6.56200E-04     0.00000E+00     0.00000E+00
 1047.120419     5.54900E-04     0.00000E+00     0.00000E+00
 1047.668937     5.15900E-04     0.00000E+00     0.00000E+00
 1048.218029     5.12500E-04     0.00000E+00     0.00000E+00
 1048.767698     5.13200E-04     0.00000E+00     0.00000E+00
 1049.317943     5.21100E-04     0.00000E+00     0.00000E+00
 1049.868766     5.05100E-04     0.00000E+00     0.00000E+00
 1050.420168     4.71900E-04     0.00000E+00     0.00000E+00
 1050.972149     4.41000E-04     0.00000E+00     0.00000E+00
 1051.524711     3.98600E-04     0.00000E+00     0.00000E+00
 1052.077854     3.46500E-04     0.00000E+00     0.00000E+00
 1052.631579     3.26900E-04     0.00000E+00     0.00000E+00
 1053.185887     3.06600E-04     0.00000E+00     0.00000E+00
 1053.740780     2.73800E-04     0.00000E+00     0.00000E+00
 1054.296257     2.71000E-04     0.00000E+00     0.00000E+00
 1054.852321     2.69500E-04     0.00000E+00     0.00000E+00
 1055.408971     2.41800E-04     0.00000E+00     0.00000E+00
 1055.966209     2.23400E-04     0.00000E+00     0.00000E+00
 1056.524036     2.26700E-04     0.00000E+00     0.00000E+00
 1057.082452     2.25500E-04     0.00000E+00     0.00000E+00
 1057.641460     2.13600E-04     0.00000E+00     0.00000E+00
 1058.201058     1.88500E-04     0.00000E+00     0.00000E+00
 1058.761249     1.88100E-04     0.00000E+00     0.00000E+00
 1059.322034     1.94300E-04     0.00000E+00     0.00000E+00
 1059.883413     1.86500E-04     0.00000E+00     0.00000E+00
 1060.445387     1.79600E-04     0.00000E+00     0.00000E+00
 1061.007958     1.71000E-04     0.00000E+00     0.00000E+00
 1061.571125     1.70800E-04     0.00000E+00     0.00000E+00
 1062.134891     1.87500E-04     0.00000E+00     0.00000E+00
 1062.699256     1.89600E-04     0.00000E+00     0.00000E+00
 1063.264221     1.85100E-04     0.00000E+00     0.00000E+00
 1063.829787     1.93800E-04     0.00000E+00     0.00000E+00
 1064.395955     2.09800E-04     0.00000E+00     0.00000E+00
 1064.962726     2.31700E-04     0.00000E+00     0.00000E+00
 1065.530101     2.40800E-04     0.00000E+00     0.00000E+00
 1066.098081     2.21800E-04     0.00000E+00     0.00000E+00
 1066.666667     1.97200E-04     0.00000E+00     0.00000E+00
 1067.235859     1.88500E-04     0.00000E+00     0.00000E+00
 1067.805659     1.80400E-04     0.00000E+00     0.00000E+00
 1068.376068     1.78600E-04     0.00000E+00     0.00000E+00
 1068.947087     1.86100E-04     0.00000E+00     0.00000E+00
 1069.518717     1.80800E-04     0.00000E+00     0.00000E+00
 1070.090958     1.65800E-04     0.00000E+00     0.00000E+00
 1070.663812     1.52600E-04     0.00000E+00     0.00000E+00
 1071.237279     1.36400E-04     0.00000E+00     0.00000E+00
 1071.811361     1.29200E-04     0.00000E+00     0.00000E+00
 1072.386059     1.19300E-04     0.00000E+00     0.00000E+00
 1072.961373     1.12100E-04     0.00000E+00     0.00000E+00
 1073.537305     1.07700E-04     0.00000E+00     0.00000E+00
 1074.113856     1.05800E-04     0.00000E+00     0.00000E+00
 1074.691026     1.08500E-04     0.00000E+00     0.00000E+00
 1075.268817     1.03700E-04     0.00000E+00     0.00000E+00
 1075.847230     9.53900E-05     0.00000E+00     0.00000E+00
 1076.426265     9.63200E-05     0.00000E+00     0.00000E+00
 1077.005924     9.97100E-05     0.00000E+00     0.00000E+00
 1077.586207     8.79500E-05     0.00000E+00     0.00000E+00
 1078.167116     8.75400E-05     0.00000E+00     0.00000E+00
 1078.748652     8.44100E-05     0.00000E+00     0.00000E+00
 1079.330815     8.46400E-05     0.00000E+00     0.00000E+00
 1079.913607     7.74900E-05     0.00000E+00     0.00000E+00
 1080.497029     7.14600E-05     0.00000E+00     0.00000E+00
 1081.081081     6.77000E-05     0.00000E+00     0.00000E+00
 1081.665765     6.92300E-05     0.00000E+00     0.00000E+00
 1082.251082     6.90800E-05     0.00000E+00     0.00000E+00
 1082.837033     7.05300E-05     0.00000E+00     0.00000E+00
 1083.423619     7.08300E-05     0.00000E+00     0.00000E+00
 1084.010840     6.94500E-05     0.00000E+00     0.00000E+00
 1084.598698     7.00800E-05     0.00000E+00     0.00000E+00
 1085.187195     6.90000E-05     0.00000E+00     0.00000E+00
 1085.776330     7.68900E-05     0.00000E+00     0.00000E+00
 1086.366105     7.96500E-05     0.00000E+00     0.00000E+00
 1086.956522     7.38800E-05     0.00000E+00     0.00000E+00
 1087.547580     7.11600E-05     0.00000E+00     0.00000E+00
 1088.139282     7.29900E-05     0.00000E+00     0.00000E+00
 1088.731628     6.90800E-05     0.00000E+00     0.00000E+00
 1089.324619     5.82500E-05     0.00000E+00     0.00000E+00
 1089.918256     4.77500E-05     0.00000E+00     0.00000E+00
 1090.512541     4.27600E-05     0.00000E+00     0.00000E+00
 1091.107474     3.82600E-05     0.00000E+00     0.00000E+00
 1091.703057     3.37600E-05     0.00000E+00     0.00000E+00
 1092.299290     2.98000E-05     0.00000E+00     0.00000E+00
 1092.896175     2.63000E-05     0.00000E+00     0.00000E+00
 1093.493712     2.28000E-05     0.00000E+00     0.00000E+00
 1094.091904     1.98000E-05     0.00000E+00     0.00000E+00
 1094.690750     1.68000E-05     0.00000E+00     0.00000E+00
 1095.290252     1.43000E-05     0.00000E+00     0.00000E+00
 1095.890411     1.20000E-05     0.00000E+00     0.00000E+00
 1096.491228     1.00000E-05     0.00000E+00     0.00000E+00
 1097.092704     8.50000E-06     0.00000E+00     0.00000E+00
 1097.694841     7.00000E-06     0.00000E+00     0.00000E+00
 1098.297639     6.00000E-06     0.00000E+00     0.00000E+00
 1098.901099     5.00000E-06     0.00000E+00     0.00000E+00
 1099.505223     4.00000E-06     0.00000E+00     0.00000E+00
 1100.110011     3.00000E-06     0.00000E+00     0.00000E+00
 1100.715465     2.25000E-06     0.00000E+00     0.00000E+00
 1101.321586     1.50000E-06     0.00000E+00     0.00000E+00
 1101.928375     7.50000E-07     0.00000E+00     0.00000E+00
 1102.535832     0.00000E+00     0.00000E+00     0.00000E+00
 1103.143960     0.00000E+00     0.00000E+00     0.00000E+00
 1103.752759     0.00000E+00     0.00000E+00     0.00000E+00
 1104.362231     0.00000E+00     0.00000E+00     0.00000E+00
 1104.972376     0.00000E+00     0.00000E+00     0.00000E+00
 1105.583195     0.00000E+00     0.00000E+00     0.00000E+00
 1106.194690     0.00000E+00     0.00000E+00     0.00000E+00
 1106.806862     0.00000E+00     0.00000E+00     0.00000E+00
 1107.419712     0.00000E+00     0.00000E+00     0.00000E+00
 1108.033241     0.00000E+00     0.00000E+00     0.00000E+00
 1108.647450     0.00000E+00     0.00000E+00     0.00000E+00
 1109.262341     0.00000E+00     0.00000E+00     0.00000E+00
 1109.877913     0.00000E+00     0.00000E+00     0.00000E+00
 1110.494170     0.00000E+00     0.00000E+00     0.00000E+00
 1111.111111     0.00000E+00     0.00000E+00     0.00000E+00
 1111.728738     0.00000E+00     0.00000E+00     0.00000E+00
 1112.347052     0.00000E+00     0.00000E+00     0.00000E+00
 1112.966055     0.00000E+00     0.00000E+00     0.00000E+00
 1113.585746     0.00000E+00     0.00000E+00     0.00000E+00
 1114.206128     0.00000E+00     0.00000E+00     0.00000E+00
 1114.827202     0.00000E+00     0.00000E+00     0.00000E+00
 1115.448968     0.00000E+00     0.00000E+00     0.00000E+00
 1116.071429     0.00000E+00     0.00000E+00     0.00000E+00
