    WLVAC         C0           C1           C2           BETA         RHO
4940.80  2.25724e-002  1.24459e-005 -1.40295e-007  1.50368e-001  2.84703e-002
4942.90  2.26844e-002  1.24137e-005 -1.37971e-007  1.50107e-001  2.84689e-002
4945.00  2.28031e-002  1.23893e-005 -1.34643e-007  1.49846e-001  2.84675e-002
4947.10  2.29265e-002  1.23639e-005 -1.31157e-007  1.49585e-001  2.84661e-002
4949.20  2.30611e-002  1.23272e-005 -1.28074e-007  1.49325e-001  2.84647e-002
4951.30  2.32277e-002  1.22548e-005 -1.26432e-007  1.49066e-001  2.84633e-002
4953.40  2.34210e-002  1.21527e-005 -1.25982e-007  1.48807e-001  2.84620e-002
4955.50  2.36236e-002  1.20416e-005 -1.25837e-007  1.48549e-001  2.84606e-002
4957.60  2.38330e-002  1.19276e-005 -1.25595e-007  1.48291e-001  2.84592e-002
4959.70  2.40594e-002  1.18116e-005 -1.24682e-007  1.48034e-001  2.84578e-002
4961.80  2.43265e-002  1.16922e-005 -1.22042e-007  1.47777e-001  2.84564e-002
4963.90  2.46176e-002  1.15702e-005 -1.18427e-007  1.47521e-001  2.84550e-002
4966.00  2.49187e-002  1.14456e-005 -1.14615e-007  1.47266e-001  2.84536e-002
4968.10  2.52332e-002  1.13132e-005 -1.11036e-007  1.47010e-001  2.84522e-002
4970.20  2.55883e-002  1.11540e-005 -1.08535e-007  1.46756e-001  2.84509e-002
4972.30  2.60181e-002  1.09452e-005 -1.08071e-007  1.46503e-001  2.84495e-002
4974.40  2.64794e-002  1.07154e-005 -1.08435e-007  1.46250e-001  2.84481e-002
4976.50  2.69490e-002  1.04799e-005 -1.08906e-007  1.45997e-001  2.84468e-002
4978.60  2.74184e-002  1.02441e-005 -1.08954e-007  1.45745e-001  2.84454e-002
4980.70  2.78792e-002  1.00123e-005 -1.07346e-007  1.45493e-001  2.84441e-002
4982.80  2.83283e-002  9.78607e-006 -1.03577e-007  1.45242e-001  2.84427e-002
4984.90  2.87746e-002  9.56151e-006 -9.91149e-008  1.44992e-001  2.84414e-002
4987.00  2.92245e-002  9.33604e-006 -9.46406e-008  1.44741e-001  2.84401e-002
4989.10  2.96907e-002  9.10583e-006 -9.08174e-008  1.44491e-001  2.84388e-002
4991.20  3.02077e-002  8.86050e-006 -8.91701e-008  1.44242e-001  2.84374e-002
4993.30  3.07705e-002  8.60150e-006 -8.94805e-008  1.43994e-001  2.84361e-002
4995.40  3.13468e-002  8.33836e-006 -9.04019e-008  1.43746e-001  2.84347e-002
4997.50  3.19269e-002  8.07370e-006 -9.15559e-008  1.43498e-001  2.84334e-002
4999.60  3.25069e-002  7.80760e-006 -9.29798e-008  1.43251e-001  2.84321e-002
5001.70  3.30843e-002  7.53866e-006 -9.49891e-008  1.43005e-001  2.84307e-002
